country,birth_year,avg_ur_std_18_25,avg_ur_std_18_24
IE,1995,-0.040335131716515704,0.04410878269503579
IE,1996,-0.262731975612285,-0.22009197922625406
IE,1997,-0.47927627098448145,-0.41071784542262774
IE,1998,-0.643147629644522,-0.5913107712928765
IE,1999,-0.763124874377766,-0.728427622416584
IE,2000,-0.8333554566606405,-0.8086911450255834
IE,2001,-0.8743232963256506,-0.8588558466562081
IT,1972,0.45402148961053657,0.34534331567364174
IT,1973,0.647326110465505,0.552010007094622
IT,1974,0.8281594654588628,0.8014353243268394
IT,1975,0.9404008582133605,0.986722702842201
IT,1976,0.9092226935593334,1.022354891018232
IT,1977,0.79074566787403,0.9297112017605512
IT,1978,0.6223835787422833,0.758676698515602
IT,1979,0.38542952737167663,0.5377571318242095
IT,1980,0.1297685772086537,0.2669525016863733
IT,1981,-0.19448433519322894,-0.039484316627493854
IT,1982,-0.5249728805259171,-0.3673004478469796
IT,1983,-0.768162564827329,-0.6879901414312591
IT,1984,-0.8804039575818269,-0.8946568328522393
IT,1985,-0.9178177551666594,-0.9801740844747138
IT,1986,-0.9365246539590758,-1.0015533973803326
IT,1987,-0.7619269318965235,-0.9730476468395076
IT,1988,-0.4750878170794734,-0.7521280801481149
IT,1989,-0.10094984123114722,-0.36017401021177325
IT,1990,0.2607168687555681,0.11729731134704305
IT,1991,0.5662628823650344,0.48787206837776614
IT,1992,0.7782744020124193,0.7586766985156022
IT,1993,0.9092226935593334,0.9582169523013762
IT,1994,0.9965215545906095,1.1078721426407065
IT,1995,0.8967514276977225,1.0366077662886444
IT,1996,0.7159180727043649,0.8156881995972519
IT,1997,0.4166076920257039,0.5733893200002406
IT,1998,0.14847547600107017,0.2954582522271983
IT,1999,-0.17577743640081248,0.010400746818949843
IT,2000,-0.5125016146643061,-0.33166825967094843
IT,2001,-0.8055763624121616,-0.6666108285256404
LT,1972,-0.8981963262643708,-1.157270330017342
LT,1973,-0.5322152787940593,-0.7483703963831345
LT,1974,-0.1471158183961941,-0.33947046274892717
LT,1975,0.2625644586228114,0.06630809734608782
LT,1976,0.6039646894719827,0.42838742789240886
LT,1977,0.8634288649173527,0.8372873615266162
LT,1978,1.019107370184575,1.0526621357308934
LT,1979,1.1037746274351694,1.1993666920729373
LT,1980,0.9726769387890877,1.130696474210704
LT,1981,0.7651055984327915,0.9715064237118904
LT,1982,0.48925421190666113,0.7030682993413421
LT,1983,0.19974681614656392,0.32538210109905896
LT,1984,0.104154751508796,-0.03357585590806969
LT,1985,0.21613402722732422,-0.0304544823688772
LT,1986,0.29533888078433196,0.13497831520832124
LT,1987,0.3636189269541662,0.2754401244719803
LT,1988,0.4592109915919342,0.4346301749707938
LT,1989,0.5930398820848093,0.6219125873223392
LT,1990,0.724137570730891,0.8216804938306542
LT,1991,0.7814928095135518,0.9246858206240042
LT,1992,0.5985022857783959,0.7405247818116513
LT,1993,0.28168287155036503,0.4065378131180619
LT,1994,0.03314350349216833,0.11937144751235902
